start,end,today,a7,a7b,a7c,a7_check,a7d,return,which_pass,tour2_approve,code,title_tmt,title_grp,street_check,age_r,sex_r,person_check2,avail,x4,x5,x6,s1_prop_check,visit,avail_b,x4_b,x5_b,x6_b,hh_head_present,identity_check_head,sex_head,age_head,appt_head1,appt_head2,no_appt_head1,no_appt_head2,campaign2,campaign3,documents0_other,documents_other,documents_dk,visit_interest,novisit_why,novisit_why_other,rand,p_acte_a,p_acte_b,p_acte_c,p_contrat_a,p_contrat_b,p_contrat_c,p_ce_a,p_ce_b,p_ce_c,p_prop_a,p_prop_b,p_prop_c,visit_next_c,campaign_visit,campaign_doc,campaign_no,reasons_why_no_title,campaign_yes_meeting1,campaign_yes_meeting3_day,campaign_yes_meeting3_time,consent6,appt_date,appt_time,appt_note,status,sex,age,edu,edu2,job1,job1_other,job2,job2_other,work_gov1,work_gov2_1,work_gov2_11,work_gov2_other,work_gov3,work_gov4_1,work_gov4_2,work_gov4_3,work_gov4_4,work_gov4_5,work_gov4_6,work_gov4_7,work_gov4_8,work_gov4_9,work_gov4_10,work_gov4_11,work_gov4_other,tribe_new,tribe_o_new,subtribe,subtribe_o,kga_born,kga_move,kga_mig1,kga_mig2,ave_born,ave_move,kga_mig3,kga_mig4,elect1,elect3,elect4,elect5,elect6_new,elect8,elect9,inc_mo,transport,possessions_1,possessions_2,possessions_3,possessions_4,possessions_5,possessions_6,possessions_0,hh_size,renters_b,bornes,bornes_nb,bornes_check,secur,documents_1,documents_2,documents_3,documents_4,documents_5,documents_6,documents_7,documents_8,documents_0,documents_8888,documents_9999,parquet,formal_benef1,formal_benef2,formal_benef3,jealous,number,spend1_a,spend1_b,spend2,spend3,wed_fun,church,ristourne,social1,social2,formal3,formal4,formal5,formal6,bus1,bus2,mutuality,civic7,civic8_1,civic8_2,civic8_3,civic8_4,civic8_5,civic8_6,civic8_other,security,obedience,reciprocity,altruism,access1,access2,access3,access4,access5,access6,access7,access8,access9,access10,satisfied1,satisfied2,satisfied3,satisfied4,satisfied5,satisfied6,satisfied7,satisfied8,satisfied9,satisfied10,provides1,provides2,provides3,provides4,provides5,provides6,provides7,provides8,provides9,provides10,provide1,provide1_other_new,provide1_other,provide2,provide2_other_new,provide2_other,provide3,provide3_other_new,provide3_other,provide4,provide4_other_new,provide4_other,provide5,provide5_other_new,provide5_other,provide6,provide6_other_new,provide6_other,provide7,provide7_other_new,provide7_other,state_cap1,state_cap2,rand0,pubgoods1,pubgoods1_2,trust2,trust8,trust4,trust5,trust6,trust7,conflict1,conflict2,conflict3,conflict4,conflict5,conflict6,participation1,participation2,participation3,pol4,pol6,pol10,know1,gov_resp,corr14_end,demand1,demand2,demand3,demand4,demand5,demand2_b,demand3_b,demand4_b,demand5_b,chef_int1,chef,chef0,chef1,chef2,chef3,chef4,chef5,chef6,chef8,chef9,chef11,chef12,chef_eval,chef_corr1,chef_corr2,tax1,tax2,tax11,tax12,tax13,tax15,tax15_other,tax14,paid2017_2,paid2017_3,paid2017_4_new,paid2017_4_other_new,paid2017_5,paid2017_6_new,paid2017_7,paid2017_8,paid2017_8_other,paid2017_9_new,tax17,tax18,morale,punish,tax27,tax27c,tax27c_other,tax28,tax29,tax30,tax30_other,tax32,tax33,corr7_end,corr8_end,tax42,tax43,pay_gov1_2,pay_gov1_3,pay_gov1_5,pay_gov1_14,pay_gov1_7,pay_gov1_15,pay_gov1_10,pay_gov1_1,pay_gov1_17,pay_gov1_6,pay_gov1_0,pay_gov2_4,pay_gov2_8,pay_gov2_11,pay_gov2_12,pay_gov2_13,pay_gov2_16,pay_gov2_0,pay_gov1_other,pay_gov2_other,pay_tot,o_pay2,o_pay3,pay_tot2,gov1_end,gov2_end,move1,move2,move3,nsapu2,metainstanceid,key,search,campaign_yes_meeting3,photo_head,road_qual,fence,walls_other,ravine,lang,photo,hh_photo,work_gov2_2,work_gov2_3,work_gov2_4,work_gov2_5,work_gov2_6,work_gov2_7,work_gov2_8,work_gov2_9,work_gov2_10,documents0_1,documents0_2,documents0_3,documents0_4,documents0_5,documents0_6,documents0_7,documents0_8,documents0_0,documents0_8888,documents0_9999,any_docs,erreur_frappe,erreur_poly,erreur_code,tot_complete,s3_poly,temp_repeat,missing_instance_flag,tmp_code,max_code_end,trust_all,poly_from_code,erreur_poly_unresolved,dup_code,s1_chef_check,tribe,tribe_o,elect6,paid2017_4,paid2017_4_other,paid2017_9,pay_gov,survey3,title_grp_label,intro3,intro5,subtribe_o_new,provide3_new,spend1,visit_interest2,possessions_7,possessions_8,possessions_9,possessions_10,possessions_11,round,compound_code,move_endline,move_when_endline,compound_code2,compound_code_prev,most_recent,problem_flag1,problem_flag2,problem_flag3,problem_flag4,walls,roof,roof2,morale_old,possessions,morale_final
2017-09-01 08:40:19,2017-09-01 09:40:06,2017-09-01,603.0,603.0,.,OK,,1.0,,,6038.0,0.0,,1.0,55.0,Male,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.9225058,,,,,,,,,,,,,OK,,,,,,,,1.0,,.,,1.0,1.0,55.0,4.0,7.0,17.0,,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Bakwa tshikota,0.0,,,,1.0,,,,0.0,,,,,,,90000.0,2800.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,2.0,0.0,2.0,2.0,4000.0,1500.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,.,2.0,,.,1.0,,.,2.0,,.,3.0,,.,,,.,2.0,,.,,,0.9290227,2.0,,2.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,3.0,800.0,200.0,1.0,,0.0,180.0,,,,0.0,,,,,,,,,.,,,,2.0,1.0,,,,,,,,,,800.0,200.0,4.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,3000.0,1.0,,1000.0,600.0,400.0,3.0,1.0,1.0,1.0,uuid:1a4649bc-6eee-47ef-86f0-327659ae4fae,uuid:1a4649bc-6eee-47ef-86f0-327659ae4fae,1.0,,.,4.0,2.0,.,0.0,1.0,media/1504250301426.jpg,media/1504250711075.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,603.0,1.0,0.0,,,4.0,603.0,0.0,0.0,,LULUWA,,,,,.,1.0,,,,,,,,,,,,,,,603055.0,3.0,,603055.0,,1.0,,,,,5.0,7.0,3.0,3.0,1.4318271,1.0
2017-08-31 14:20:47,2017-08-31 15:23:10,2017-08-31,603.0,603.0,.,OK,,1.0,,,6039.0,1.0,1.0,1.0,66.0,Male,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,1.0,,,0.05680396,15.0,,,42.0,,,62.0,,,90.0,,,,0.0,,5.0,Comme c'est la rentrée  scolaire il lui est difficile  de s'engager.,,,,1.0,,.,,1.0,1.0,66.0,3.0,6.0,6.0,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,Bena tshionga,0.0,,,,1.0,,,,0.0,,,,,,,30000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,2.0,2.0,0.0,0.0,20.0,8.0,10000.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,.,1.0,,.,1.0,,.,1.0,,.,1.0,,.,1.0,,.,1.0,,.,,,0.45575923,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,1000.0,0.0,1.0,,0.0,100.0,1.0,,,0.0,,,,,,,,,.,,,,3.0,3.0,,,,,,,,,,500.0,500.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,0.0,1000.0,3.0,1.0,1.0,0.0,uuid:241c2335-c54b-4878-ace2-5508191b9609,uuid:241c2335-c54b-4878-ace2-5508191b9609,1.0,,.,4.0,2.0,.,1.0,2.0,media/1504184561701.jpg,media/1504185748050.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,603.0,1.0,0.0,,,1.0,603.0,0.0,0.0,,LULUWA,,,,,,0.0,,1.0,,,,,,,,,,,,,603080.0,3.0,,603080.0,,1.0,,,,,3.0,7.0,3.0,2.0,0.640398,2.0
2017-10-13 15:59:09,,2017-10-13,604.0,604.0,.,OK,,1.0,,,6043.0,,,1.0,29.0,Male,0.0,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,29.0,2.0,3.0,,,,,,0.0,0.0,,,,,,,,,,,,,,.,,.,,,0.0,,,,,,,,,,,,,,,10000.0,1700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,.,1.0,,.,1.0,,.,1.0,,.,5.0,,.,1.0,,.,2.0,,.,,,0.46862504,1.0,,,,3.0,3.0,3.0,3.0,,,,,,,,,,1.0,0.0,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,.,.,,.,,,.,.,,,3.0,3.0,,,,,,.,.,,,900.0,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,700.0,,,,,uuid:0c8dc43b-5338-4eb7-b8a1-273f3de7d84c,uuid:0c8dc43b-5338-4eb7-b8a1-273f3de7d84c,,,.,4.0,-0.6623130441,.,,,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,604.0,1.0,0.0,,,,604.0,0.0,,,DEKESE,.,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,3.0,2.0,-0.15103105,2.0
2017-10-16 13:21:08,,2017-10-16,604.0,604.0,.,OK,,1.0,,,6043.0,,,1.0,29.0,Male,0.0,,,,,,,,,.,,,,,,,.,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,29.0,2.0,3.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,.,.,,.,0.0,,,,,,,,,,,,.,,,10000.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,.,1.0,,.,1.0,,.,1.0,,.,5.0,,.,1.0,,.,2.0,,.,,,0.020350533,1.0,,,,3.0,3.0,3.0,3.0,,,,,,,,,,1.0,0.0,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,.,.,0.0,,,.,.,,.,,,.,.,,,3.0,3.0,,,.,,,.,.,,,900.0,100.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,.,,,,,,300.0,700.0,,,,,uuid:5c552f63-20fc-41ba-9d23-479fb2ca7bb4,uuid:5c552f63-20fc-41ba-9d23-479fb2ca7bb4,1.0,,.,4.0,-0.6623130441,.,,,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,604.0,1.0,0.0,,,,604.0,0.0,,,DEKESE,.,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,3.0,2.0,-0.15103105,2.0
2017-10-17 13:00:12,2017-10-17 15:52:03,2017-10-17,604.0,604.0,.,OK,,1.0,,,6044.0,1.0,3.0,1.0,62.0,Male,1.0,1.0,,,,,,,,,,,,,,,.,,,1.0,,,,,1.0,,,0.48567608,,,25.0,,,62.0,,,112.0,,,83.0,,1.0,1.0,,,1.0,20.0,2.0,1.0,.,.,.,1.0,1.0,62.0,2.0,6.0,0.0,.,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,.,,.,,,1.0,,,,0.0,2014.0,,,0.0,,,,.,,,86000.0,1800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1400.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,7.0,,.,2.0,,.,2.0,,.,2.0,,.,2.0,,.,2.0,,.,2.0,,.,0.0,4.0,0.6923292,3.0,,4.0,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,4.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,1000.0,1.0,,0.0,200.0,0.0,.,.,1.0,,,,,,.,,,.,.,,,2.0,2.0,,,,,,.,.,,,900.0,100.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,.,.,,1.0,,0.0,100.0,900.0,3.0,1.0,1.0,1.0,uuid:22395686-ca37-4682-8a59-40d886de6600,uuid:22395686-ca37-4682-8a59-40d886de6600,1.0,,.,4.0,1.0,.,0.0,2.0,media/1508246858025.jpg,media/1508238103050.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,604.0,1.0,0.0,,,8.0,604.0,0.0,0.0,,KETE,.,,,,,0.0,,3.0,,,,,,,,,,,,,604052.0,3.0,,604052.0,,1.0,,,,,2.0,7.0,3.0,3.0,-0.15103105,1.0
2017-10-17 07:40:07,,2017-10-17,604.0,604.0,.,OK,,1.0,,,6044.0,,,1.0,62.0,Male,0.0,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,62.0,2.0,6.0,,.,,,,0.0,0.0,,,,,,,,,,,,,,.,,.,,,0.0,,,,,,,,,,,,.,,,86000.0,1800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,.,2.0,,.,2.0,,.,2.0,,.,2.0,,.,2.0,,.,2.0,,.,,,0.67938846,3.0,,,,2.0,3.0,1.0,1.0,,,,,,,,,,1.0,0.0,1.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,200.0,0.0,.,.,1.0,,,,,,.,,,.,.,,,2.0,2.0,,,,,,.,.,,,900.0,100.0,4.0,,,,,,,,,,,,,,,,,,,,.,.,,,,,100.0,900.0,,,,,uuid:2b592ccd-f160-4fe2-b19c-dd1d28f05634,uuid:2b592ccd-f160-4fe2-b19c-dd1d28f05634,,,.,4.0,-0.6623130441,.,,,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,604.0,1.0,0.0,,,,604.0,0.0,,,KETE,.,,,,,0.0,,,,,,,,,,,,,,,604052.0,3.0,,604052.0,,1.0,,,,,2.0,7.0,3.0,3.0,-0.15103105,1.0
2017-10-16 13:50:10,,2017-10-16,604.0,604.0,.,OK,,1.0,,,6045.0,,,1.0,19.0,Male,0.0,,,,,,,,,.,,,,,,,.,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,19.0,2.0,6.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,.,.,,.,1.0,,,,,,,,,,,,.,,,90000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,.,2.0,,.,2.0,,.,2.0,,.,2.0,,.,1.0,,.,2.0,,.,,,0.13623157,4.0,,,,4.0,4.0,4.0,1.0,,,,,,,,,,1.0,0.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1000.0,0.0,.,.,1.0,,,.,.,,.,,,.,.,,,3.0,3.0,,,.,,,.,.,,,500.0,500.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,.,,,,,,500.0,500.0,,,,,uuid:ce378cf4-494c-42ce-ab1f-c8bc9bc08755,uuid:ce378cf4-494c-42ce-ab1f-c8bc9bc08755,,,.,4.0,-0.6623130441,.,,,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,604.0,1.0,0.0,,,,604.0,0.0,,,TETELA,.,,,,.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,2.0,2.0,0.640398,2.0
2017-10-16 11:48:08,2017-10-16 12:49:04,2017-10-16,604.0,604.0,.,OK,,1.0,,,6047.0,,,1.0,32.0,Female,1.0,1.0,,,,,,,,.,,,,,,,.,,,1.0,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,1.0,.,.,.,1.0,2.0,32.0,4.0,1.0,27.0,,,Celibataire,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,.,.,55.0,.,0.0,2010.0,,,1.0,,4.0,DEMBA,0.0,,,,.,,,180000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,9.0,0.0,50000.0,500.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,.,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,,,,,3.0,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,,.,2.0,,.,2.0,,.,2.0,,.,2.0,,.,1.0,,.,1.0,,.,0.0,4.0,0.24370664,3.0,,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,200.0,800.0,0.0,,0.0,,,.,.,0.0,,,.,.,,.,,,.,.,,,3.0,3.0,,,.,,,.,.,,,0.0,1000.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,.,,,0.0,0.0,,500.0,500.0,3.0,1.0,1.0,1.0,uuid:f6c72f3e-198d-4289-99ff-74dd7775d5c0,uuid:f6c72f3e-198d-4289-99ff-74dd7775d5c0,1.0,,.,4.0,1.0,.,0.0,2.0,media/1508149652229.jpg,media/1508149677158.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,604.0,1.0,0.0,,,6.0,604.0,0.0,0.0,,LUNTU,.,,,,.,0.0,,,,,,,,,,,,,,,604027.0,3.0,,604027.0,,1.0,,,,,6.0,7.0,3.0,1.0,3.0146852,2.0
2017-10-16 09:51:09,2017-10-16 10:52:03,2017-10-16,604.0,604.0,.,OK,,1.0,,,6048.0,,,1.0,51.0,Female,1.0,1.0,,,,,,,,.,,,,,,,.,,,1.0,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,1.0,.,.,.,1.0,1.0,51.0,2.0,2.0,4.0,,,,1.0,0.0,0.0,Vendeur de ticker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,.,.,,.,1.0,,,,1.0,,,,0.0,,,,.,,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,3.0,3.0,5000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,3.0,,,2.0,1.0,,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,1.0,,.,2.0,,.,8.0,,.,2.0,,.,2.0,,.,8.0,,.,1.0,,.,0.0,4.0,0.67555434,3.0,,4.0,4.0,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,,,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,3.0,990.0,10.0,0.0,,0.0,,,.,.,0.0,,,.,.,,.,,,.,.,,,3.0,3.0,,,.,,,.,.,,,1000.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,.,,,0.0,0.0,,0.0,1000.0,3.0,1.0,1.0,0.0,uuid:78240d2f-e38c-4815-94fb-59597ac78583,uuid:78240d2f-e38c-4815-94fb-59597ac78583,1.0,,.,3.0,1.0,.,0.0,2.0,media/1508142417610.jpg,media/1508142455791.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,604.0,1.0,0.0,,,8.0,604.0,0.0,0.0,,LUALUA,.,,,,.,0.0,,,,,,,,,,,,,,,604021.0,3.0,,999999.0,,1.0,,,,,5.0,7.0,2.0,2.0,-0.9424601,2.0
2017-10-17 13:31:09,2017-10-17 16:58:07,2017-10-17,604.0,604.0,.,OK,,1.0,,,6049.0,0.0,,1.0,22.0,Male,1.0,1.0,,,,,,,,,,,,,,,.,,,1.0,,,,,1.0,,,0.80476916,,,,,,,,,,,,,OK,,,,,,,,1.0,.,.,.,1.0,1.0,22.0,2.0,5.0,27.0,.,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,.,,.,44.0,,0.0,2015.0,4.0,DIBAYA,0.0,2016.0,4.0,DIBAYA,0.0,,,,.,,,70000.0,1000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0,4000.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,,,,,,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,,.,1.0,,.,1.0,,.,2.0,,.,2.0,,.,1.0,,.,2.0,,.,0.0,4.0,0.73546964,4.0,,1.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,800.0,200.0,1.0,,0.0,1000.0,,.,.,0.0,,,,,,.,,,.,.,,,3.0,3.0,,,,,,.,.,,,500.0,500.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,.,.,,0.0,0.0,,500.0,500.0,3.0,1.0,1.0,1.0,uuid:9b44007d-e2cc-4db4-9638-db458d442af2,uuid:9b44007d-e2cc-4db4-9638-db458d442af2,1.0,,.,3.0,1.0,.,0.0,2.0,media/1508251168775.jpg,media/1508239921858.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,604.0,1.0,0.0,,,3.0,604.0,0.0,0.0,,LULUWA,.,,,,.,0.0,,,,,,,,,,,,,,,604048.0,3.0,,604048.0,,1.0,,,,,5.0,7.0,2.0,2.0,0.640398,2.0
